DATE (MM/DD/YYYY),HOUR-PST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Global (secondary) [W/m^2],Avg Global (uncorrected) [W/m^2],Avg Direct (uncorrected) [W/m^2],Avg Diffuse (uncorrected) [W/m^2],Avg Air Temperature [deg C],Avg Rel Humidity [%],Avg Avg Wind Speed @ 3m [m/s],Avg Station Pressure [mBar],Avg Precipitation [mm],Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Avg CR1000 Temp [deg C],Avg RSR Battery [VDC]
2/11/2016,22,0.0139,0.0000,0.0139,0.0539,0.0125,0.0000,0.0125,16.0455,63.4867,0.9690,1015.2500,0.0000,139.0267,289.8367,16.3408,12.9255
2/11/2016,23,0.0263,0.0000,0.0263,0.0819,0.0237,0.0000,0.0237,14.1097,68.2928,0.5670,1015.5000,0.0000,149.9683,306.7717,14.9568,12.9030
2/12/2016,0,0.0495,0.0000,0.0495,0.1006,0.0445,0.0000,0.0445,13.7872,65.3958,1.1380,1015.5000,0.0000,157.8283,335.2633,13.7585,12.8643
2/12/2016,1,0.0564,0.0000,0.0564,0.1193,0.0508,0.0000,0.0508,13.3380,63.7078,1.1267,1015.5000,0.0000,158.9050,62.5695,13.0990,12.8370
2/12/2016,2,0.0719,0.0000,0.0719,0.0999,0.0647,0.0000,0.0647,13.1013,62.9607,0.6593,1015.0000,0.0000,152.4250,47.1198,12.6115,12.8082
2/12/2016,3,0.0587,0.0000,0.0587,0.1588,0.0529,0.0000,0.0529,12.3858,64.9980,0.6576,1014.5000,0.0000,142.0083,66.3865,11.9933,12.7885
2/12/2016,4,0.0580,0.0000,0.0580,0.1711,0.0522,0.0000,0.0522,12.1462,65.6862,1.1417,1014.5000,0.0000,130.1483,78.7790,11.4482,12.7648
2/12/2016,5,0.0657,0.0000,0.0657,0.1718,0.0592,0.0000,0.0592,11.8410,66.4858,1.3718,1014.0000,0.0000,117.8017,88.1900,11.2665,12.7375
2/12/2016,6,0.0495,0.0000,0.0495,0.1747,0.0445,0.0000,0.0445,11.5050,66.4138,0.4412,1014.2500,0.0000,105.3750,96.4317,10.9632,12.7140
2/12/2016,7,4.5060,0.0777,4.5018,5.6171,5.5533,4.5532,5.4368,11.0153,69.2185,0.5849,1014.7500,0.0000,92.9933,104.4917,10.3215,12.6963
2/12/2016,8,118.9490,413.7829,50.5225,121.9824,117.3729,465.9057,40.8176,15.1572,57.4122,0.5619,1015.0000,0.0000,81.2917,113.1117,11.8407,12.8847
2/12/2016,9,301.5690,637.2010,85.5176,304.9539,299.0612,683.0601,67.6191,19.0550,47.2523,0.4982,1015.7500,0.0000,70.3883,123.0267,18.6068,13.4768
2/12/2016,10,493.1652,819.5447,92.4810,499.3196,495.0184,867.7995,70.7788,21.6042,46.5230,0.7554,1016.0000,0.0000,60.7373,135.0300,24.9268,13.7435
2/12/2016,11,626.2164,887.0323,94.2551,634.1435,631.8695,935.7541,70.6919,21.7843,50.2377,1.1142,1015.7500,0.0000,53.1513,149.9017,28.0885,13.8428
2/12/2016,12,695.7065,876.4708,116.4184,704.6431,704.1085,926.3859,91.8374,23.6773,42.2292,1.3256,1015.5000,0.0000,48.6417,167.7567,29.6070,13.8052
2/12/2016,13,692.9955,865.0309,115.0550,701.3681,701.3804,914.3117,90.5170,23.6730,36.6522,1.7168,1014.5000,0.0000,48.0797,187.2117,28.8242,13.8367
2/12/2016,14,641.6070,858.8583,107.8259,648.3639,648.5390,908.3224,84.0307,23.3210,37.7612,2.1741,1014.0000,0.0000,51.5963,205.7117,29.0983,13.8683
2/12/2016,15,525.7324,828.9005,92.4777,528.1005,529.1448,877.8736,70.2991,22.9183,44.7467,1.9290,1013.0000,0.0000,58.4607,221.4150,29.6992,13.8757
2/12/2016,16,363.8394,725.2965,86.2432,360.7260,362.7742,773.6559,66.7887,21.9067,57.8460,2.1406,1013.2333,0.0000,67.6442,234.1367,29.3325,13.8947
2/12/2016,17,180.3521,572.8025,61.2372,175.4668,178.8398,633.3430,47.8987,20.8173,56.0183,1.7801,1013.2500,0.0000,78.2825,244.5433,26.6485,13.7242
2/12/2016,18,18.8255,76.4238,12.2963,18.4317,19.1656,90.2454,11.6883,18.0530,67.7532,1.9836,1013.5000,0.0000,89.7367,253.4550,22.7663,13.0868
2/12/2016,19,0.0239,0.0000,0.0239,0.0187,0.0216,0.0000,0.0216,16.7307,81.4053,1.5254,1013.5000,0.0000,102.0433,261.6300,18.4682,13.0022
2/12/2016,20,0.0232,0.0000,0.0232,0.0682,0.0209,0.0000,0.0209,16.2908,87.3733,1.1312,1013.5000,0.0000,114.4350,269.7817,16.6515,12.9693
2/12/2016,21,0.0309,0.0000,0.0309,0.0640,0.0278,0.0000,0.0278,15.4342,93.2717,1.8652,1014.0000,0.0000,126.8183,278.8150,15.7377,12.9442
2/12/2016,22,0.0464,0.0000,0.0464,0.1028,0.0417,0.0000,0.0417,15.2672,94.3583,1.4983,1014.2500,0.0000,138.8233,290.2467,15.0920,12.9228
2/12/2016,23,0.0510,0.0000,0.0510,0.0877,0.0459,0.0000,0.0459,14.1873,96.4500,0.2771,1014.7500,0.0000,149.7283,307.2100,14.3577,12.9023
2/13/2016,0,0.0533,0.0000,0.0533,0.1092,0.0480,0.0000,0.0480,12.6158,97.7983,0.0000,1014.7500,0.0000,157.5217,335.5717,12.9520,12.8815
2/13/2016,1,0.0757,0.0000,0.0757,0.1315,0.0682,0.0000,0.0682,12.6910,99.1433,0.0066,1014.5000,0.0000,158.5750,62.3928,12.2835,12.8583
2/13/2016,2,0.0742,0.0000,0.0742,0.1107,0.0668,0.0000,0.0668,12.0418,99.9400,0.0004,1015.0000,0.0000,152.1583,46.6832,12.4348,12.8380
2/13/2016,3,0.0889,0.0000,0.0889,0.1423,0.0800,0.0000,0.0800,11.8332,100.0000,0.0004,1014.5000,0.0000,141.7983,65.9670,12.1773,12.8143
2/13/2016,4,0.0672,0.0000,0.0672,0.1121,0.0605,0.0000,0.0605,11.7200,100.0000,0.0000,1014.5000,0.0000,129.9583,78.4177,12.4323,12.7922
2/13/2016,5,0.0579,0.0000,0.0579,0.1222,0.0522,0.0000,0.0522,12.0657,100.0000,0.1655,1014.5000,0.0000,117.6217,87.8717,12.5640,12.7665
2/13/2016,6,0.0587,0.0000,0.0587,0.1114,0.0529,0.0000,0.0529,11.5477,100.0000,0.0000,1015.0000,0.0000,105.1950,96.1317,12.5602,12.7433
2/13/2016,7,4.0252,1.0823,3.9665,4.8409,4.8546,6.9367,4.6289,10.3748,100.0000,0.0000,1015.2500,0.0000,92.8000,104.2167,11.1977,12.7157
2/13/2016,8,114.0739,295.1207,71.8446,114.2271,112.2209,339.6720,63.3161,11.6988,99.9383,0.0550,1015.0000,0.0000,81.0867,112.8533,11.2417,12.8460
2/13/2016,9,209.6507,56.8981,189.1031,210.1667,206.8384,78.7697,178.5581,13.3972,95.9833,0.0102,1015.4833,0.0000,70.1522,122.7767,14.0785,13.0955
2/13/2016,10,293.7083,0.0558,293.6813,291.4555,292.8835,6.0816,289.8834,14.5232,91.3400,0.8611,1015.5000,0.0000,60.4693,134.8100,17.0790,13.2313
2/13/2016,11,427.0419,19.7420,414.4753,425.6803,428.3170,31.4289,408.5160,14.9538,87.4367,1.1700,1015.5000,0.0000,52.8493,149.7300,18.6013,13.4187
2/13/2016,12,713.6306,799.7178,181.1087,717.5906,718.2368,843.9226,156.3221,16.8663,78.3718,1.2636,1014.5167,0.0000,48.3127,167.6833,21.7795,13.9607
2/13/2016,13,681.4453,642.8962,247.8414,683.7389,685.7951,685.2062,223.7333,16.7615,78.7360,2.4958,1014.0000,0.0000,47.7492,187.2667,22.4657,13.9952
2/13/2016,14,599.1890,534.9329,269.9058,599.8025,602.2879,574.1363,248.6253,16.5453,80.1500,2.1086,1014.0000,0.0000,51.2883,205.8733,22.7240,14.0200
2/13/2016,15,465.0839,464.4145,210.3278,462.9984,466.0278,501.1721,191.5961,16.9677,77.9443,2.0014,1014.0000,0.0000,58.1872,221.6483,24.0957,13.9802
2/13/2016,16,237.5649,128.2121,193.6361,232.9512,235.3555,147.9589,184.3950,15.4725,83.8412,1.7094,1013.7500,0.0000,67.4070,234.3950,21.3558,13.5992
2/13/2016,17,89.9391,8.0545,87.6249,87.7113,88.7862,13.8394,85.1414,14.7695,85.8318,1.3277,1013.4833,0.0000,78.0743,244.8067,19.3542,13.1480
2/13/2016,18,11.8367,0.1367,11.8262,11.9723,12.2613,3.3042,12.1151,14.2767,88.1383,0.1633,1012.7500,0.0000,89.5483,253.7350,16.4120,13.0112
2/13/2016,19,0.0317,0.0000,0.0317,0.0999,0.0285,0.0000,0.0285,14.0817,91.5250,0.3317,1013.2500,0.0000,101.8650,261.9233,15.0667,12.9772
2/13/2016,20,0.0363,0.0000,0.0363,-0.1423,0.0327,0.0000,0.0327,14.2058,93.0867,0.8500,1013.0000,0.0000,114.2700,270.0983,15.0907,12.9528
2/13/2016,21,0.0000,0.0000,0.0000,-0.8207,0.0000,0.0000,0.0000,14.6292,91.7067,0.4090,1013.5000,0.0000,126.6333,279.1717,15.3030,12.9273
2/13/2016,22,0.0124,0.0000,0.0124,-0.5045,0.0111,0.0000,0.0111,14.4280,91.2400,0.4809,1014.0000,0.0000,138.6233,290.6550,15.1885,12.9088
2/13/2016,23,0.0525,0.0000,0.0525,0.0848,0.0473,0.0000,0.0473,13.0843,95.3333,0.1150,1014.0000,0.0000,149.4800,307.6783,14.6405,12.8858
2/14/2016,0,0.0533,0.0000,0.0533,0.0834,0.0480,0.0000,0.0480,11.7030,98.3883,0.0000,1013.5000,0.0000,157.2100,335.8800,13.4178,12.8538
2/14/2016,1,0.0688,0.0000,0.0688,0.1358,0.0619,0.0000,0.0619,10.9020,99.7983,0.0708,1013.5000,0.0000,158.2533,62.2177,12.2040,12.8152
2/14/2016,2,0.0518,0.0000,0.0518,0.1675,0.0466,0.0000,0.0466,10.7463,100.0000,0.2894,1013.2500,0.0000,151.8983,46.2538,11.6822,12.7742
2/14/2016,3,0.0595,0.0000,0.0595,0.0467,0.0536,0.0000,0.0536,11.6795,100.0000,0.3631,1013.5000,0.0000,141.5800,65.5497,12.0453,12.7388
2/14/2016,4,0.0263,0.0000,0.0263,-0.4786,0.0237,0.0000,0.0237,11.7000,100.0000,0.1484,1013.2500,0.0000,129.7683,78.0522,12.4125,12.7163
2/14/2016,5,0.0595,0.0000,0.0595,0.1401,0.0536,0.0000,0.0536,10.8082,100.0000,0.0244,1013.0000,0.0000,117.4383,87.5533,12.1835,12.7065
2/14/2016,6,0.0688,0.0000,0.0688,0.1833,0.0619,0.0000,0.0619,9.9288,100.0000,0.0000,1013.2500,0.0000,105.0083,95.8517,11.1167,12.6957
2/14/2016,7,3.4531,0.0000,3.4531,4.1638,4.1351,3.3362,4.0518,10.3120,100.0000,0.0000,1013.5000,0.0042,92.6033,103.9400,10.9660,12.6842
2/14/2016,8,110.2019,293.0120,53.2816,113.1951,108.3837,331.3762,44.6471,11.1672,100.0000,0.0505,1013.7500,0.0000,80.8737,112.5933,11.3463,12.8670
2/14/2016,9,312.2155,640.8406,89.6719,315.2663,308.7261,683.4641,71.5319,14.8360,90.4900,0.1776,1014.0000,0.0000,69.9135,122.5233,15.9072,13.4785
2/14/2016,10,479.1010,716.6123,121.5065,483.0786,479.5765,760.7563,100.0309,17.8110,76.5475,0.6662,1013.7500,0.0000,60.1970,134.5733,21.5630,13.7092
2/14/2016,11,613.1883,771.5667,143.1110,617.0608,616.6642,815.7000,119.7553,17.6300,78.8370,1.1572,1013.7667,0.0000,52.5415,149.5617,24.8792,13.8958
2/14/2016,12,688.6633,835.3064,129.5457,691.5214,693.3953,878.8746,105.1226,17.4317,77.6567,1.8167,1013.7500,0.0000,47.9793,167.6083,24.9175,13.9178
2/14/2016,13,695.3919,849.8884,120.4449,697.4126,700.3631,893.4643,95.9311,17.7037,76.2670,1.8092,1012.7500,0.0000,47.4147,187.3267,23.2888,13.9857
2/14/2016,14,648.9974,849.0993,113.3113,650.3746,653.3546,893.9217,89.4566,18.2725,73.4832,1.6215,1011.7500,0.0000,50.9775,206.0433,24.3230,14.0102
2/14/2016,15,560.1559,748.2578,161.6446,558.7977,562.5370,795.3667,139.0420,19.8147,67.9613,1.3775,1010.7500,0.0000,57.9135,221.8800,26.5555,13.9742
2/14/2016,16,328.2723,442.3760,153.7143,323.9187,326.9926,484.5429,135.9888,19.8013,65.3692,1.2170,1010.7500,0.0000,67.1682,234.6517,27.0400,13.8330
2/14/2016,17,170.8379,481.7637,72.3385,165.8460,169.4250,538.9825,59.6428,19.4237,65.5273,1.1840,1010.2500,0.0000,77.8658,245.0850,24.4300,13.5858
2/14/2016,18,23.1125,108.4163,13.6804,22.5242,23.5454,124.4318,12.9404,17.0467,79.6438,0.9061,1010.0000,0.0000,89.3550,254.0150,21.4908,13.1050
2/14/2016,19,0.0263,0.0000,0.0263,0.0474,0.0236,0.0000,0.0236,16.2108,85.0133,0.6157,1010.5000,0.0000,101.6917,262.2183,17.5683,13.0127
2/14/2016,20,0.0294,0.0000,0.0294,0.0697,0.0264,0.0000,0.0264,15.9828,86.9250,0.1693,1010.7500,0.0000,114.0967,270.4217,16.1695,12.9780
2/14/2016,21,0.0433,0.0000,0.0433,0.0927,0.0390,0.0000,0.0390,15.5153,87.1750,1.0921,1011.5000,0.0000,126.4633,279.5350,15.4413,12.9538
2/14/2016,22,0.0417,0.0000,0.0417,0.1164,0.0376,0.0000,0.0376,16.3348,80.1938,0.5654,1011.5000,0.0000,138.4383,291.0717,15.4468,12.9330
2/14/2016,23,0.0386,0.0000,0.0386,0.0496,0.0348,0.0000,0.0348,15.2305,78.3833,1.1900,1011.7500,0.0000,149.2317,308.1250,15.0668,12.9150
2/15/2016,0,0.0294,0.0000,0.0294,-0.2925,0.0264,0.0000,0.0264,16.0225,68.6897,1.9004,1011.7500,0.0000,156.9017,336.1850,14.9712,12.8982
2/15/2016,1,0.0386,0.0000,0.0386,0.0977,0.0348,0.0000,0.0348,15.7700,67.0193,0.9539,1011.5000,0.0000,157.9217,62.0564,15.1603,12.8840
2/15/2016,2,0.0402,0.0000,0.0402,0.0359,0.0362,0.0000,0.0362,14.0822,72.7625,0.6569,1011.5000,0.0000,151.6183,45.8318,14.1358,12.8638
2/15/2016,3,0.0641,0.0000,0.0641,-0.1955,0.0578,0.0000,0.0578,14.9937,63.1168,1.5645,1010.7500,0.0000,141.3583,65.1357,13.7853,12.8437
2/15/2016,4,0.0757,0.0000,0.0757,0.1028,0.0682,0.0000,0.0682,15.0180,62.3517,1.1164,1010.7500,0.0000,129.5700,77.6890,14.1613,12.8193
2/15/2016,5,0.0564,0.0000,0.0564,0.1128,0.0508,0.0000,0.0508,14.8407,61.8842,0.3142,1010.2500,0.0000,117.2533,87.2267,13.8883,12.7942
2/15/2016,6,0.0749,0.0000,0.0749,0.1322,0.0675,0.0000,0.0675,13.9028,65.0092,0.1037,1010.5000,0.0000,104.8200,95.5517,13.2358,12.7648
2/15/2016,7,4.1351,1.8097,4.0220,4.8696,4.8490,6.4134,4.5776,14.8317,56.9505,1.5923,1011.0000,0.0000,92.3967,103.6667,12.9520,12.7330
2/15/2016,8,131.0500,550.0682,34.8945,135.2453,129.5046,603.5714,24.4261,17.6470,53.7630,1.2190,1011.2500,0.0000,80.6585,112.3200,15.4622,12.9372
2/15/2016,9,328.4305,791.7393,51.7734,331.4472,326.5962,840.0703,33.1619,21.6207,43.9775,0.7579,1011.5000,0.0000,69.6688,122.2733,21.9415,13.4670
2/15/2016,10,503.0050,887.6567,57.8715,508.0196,507.0493,939.2940,36.0018,26.0638,34.2808,0.5563,1012.0000,0.0000,59.9198,134.3483,28.3995,13.6422
2/15/2016,11,632.1815,927.9030,64.0159,638.9033,641.3687,981.6023,40.3228,28.2395,28.9915,0.8108,1011.7500,0.0000,52.2305,149.3750,33.8512,13.6788
2/15/2016,12,701.0800,940.0869,67.7293,707.2650,712.3126,993.4250,43.0330,28.5107,27.8952,2.9562,1011.0000,0.0000,47.6437,167.5417,34.8450,13.6438
2/15/2016,13,709.7730,940.3980,69.3500,715.4302,720.8090,993.0477,44.5303,27.9262,28.6407,3.4465,1009.7500,0.0000,47.0770,187.3883,32.8053,13.7128
2/15/2016,14,654.1523,922.6489,69.4327,658.4758,663.4914,975.2696,45.4324,27.4483,31.2485,2.4444,1009.2500,0.0000,50.6660,206.2150,33.3748,13.7310
2/15/2016,15,541.8140,890.3868,65.2849,542.3214,547.5901,943.1370,42.8585,27.5093,29.3198,2.6173,1009.0000,0.0000,57.6385,222.1200,34.5602,13.7165
2/15/2016,16,386.0409,836.9840,57.2610,381.6988,386.7921,889.8758,37.3223,27.3505,32.1113,1.7609,1008.0000,0.0000,66.9310,234.9217,34.5532,13.7283
2/15/2016,17,192.9735,678.8617,44.7565,186.9799,192.2587,743.5121,30.7952,26.2155,34.7403,1.5646,1008.2500,0.0000,77.6587,245.3533,32.6152,13.6083
2/15/2016,18,23.0972,127.3042,11.8554,22.2717,23.5252,148.2499,10.8690,22.7650,45.7458,0.9992,1008.5000,0.0000,89.1683,254.3033,28.2465,13.0920
2/15/2016,19,0.0023,0.0000,0.0023,-0.0237,0.0021,0.0000,0.0021,20.0758,60.4115,2.1037,1008.7500,0.0000,101.5183,262.5183,23.0138,13.0052
2/15/2016,20,0.0046,0.0000,0.0046,0.0108,0.0042,0.0000,0.0042,18.5273,73.2328,1.2450,1008.5000,0.0000,113.9233,270.7467,19.9847,12.9658
2/15/2016,21,0.0116,0.0000,0.0116,0.0287,0.0104,0.0000,0.0104,17.6000,76.1422,0.5268,1009.5000,0.0000,126.2917,279.9000,18.3417,12.9380
2/15/2016,22,0.0170,0.0000,0.0170,0.0553,0.0153,0.0000,0.0153,17.9252,72.6087,0.9680,1009.5000,0.0000,138.2383,291.4900,17.5190,12.9157
2/15/2016,23,0.0216,0.0000,0.0216,0.0575,0.0195,0.0000,0.0195,18.2800,59.8737,1.4350,1009.5000,0.0000,148.9850,308.5950,17.2632,12.8988
2/16/2016,0,0.0301,0.0000,0.0301,0.0496,0.0271,0.0000,0.0271,19.5135,48.6057,1.6224,1010.0000,0.0000,156.5833,336.5017,17.8460,12.8870
2/16/2016,1,0.0139,0.0000,0.0139,0.0014,0.0125,0.0000,0.0125,17.6213,54.1333,0.6655,1010.0000,0.0000,157.5900,61.9026,17.1887,12.8708
2/16/2016,2,0.0286,0.0000,0.0286,0.0826,0.0257,0.0000,0.0257,15.6928,61.8105,0.8405,1009.7500,0.0000,151.3417,45.4187,15.6740,12.8502
2/16/2016,3,0.0502,0.0000,0.0502,0.1049,0.0452,0.0000,0.0452,15.4027,60.2328,0.8737,1009.2500,0.0000,141.1317,64.7245,14.7262,12.8317
2/16/2016,4,0.0379,0.0000,0.0379,-0.1610,0.0341,0.0000,0.0341,14.5397,61.7573,1.1501,1009.2500,0.0000,129.3717,77.3302,14.0198,12.8050
2/16/2016,5,0.0286,0.0000,0.0286,-0.3507,0.0257,0.0000,0.0257,15.6633,51.3602,1.3009,1009.0000,0.0000,117.0600,86.9083,14.1027,12.7852
2/16/2016,6,0.0610,0.0000,0.0610,0.1107,0.0550,0.0000,0.0550,15.2157,48.9065,1.0376,1009.5000,0.0000,104.6233,95.2550,13.8348,12.7632
2/16/2016,7,4.5296,4.4531,4.2422,5.2447,5.2240,10.2630,4.7413,16.6192,41.4192,2.0652,1009.7500,0.0000,92.1917,103.3867,14.0132,12.7400
2/16/2016,8,140.2589,601.9735,33.8093,144.7610,138.8630,658.6809,22.7839,20.0768,34.8087,2.5416,1009.0000,0.0000,80.4380,112.0550,16.7782,12.9633
2/16/2016,9,339.3575,820.9731,49.4961,343.0309,338.6889,872.8105,30.5946,25.6558,27.0350,2.1978,1010.0000,0.0000,69.4207,122.0117,24.5818,13.4927
2/16/2016,10,515.4113,907.4925,56.5525,521.3233,520.8235,961.8757,34.4920,29.0392,22.7575,1.7784,1009.5000,0.0000,59.6383,134.1183,32.2038,13.6432
2/16/2016,11,645.0410,943.9961,62.8869,652.4728,654.9849,998.8584,39.0042,29.2737,22.6713,1.2738,1009.5000,0.0000,51.9143,149.2033,36.0602,13.6147
2/16/2016,12,717.7465,961.5607,65.7064,724.5953,729.3828,1015.5252,40.7609,28.8313,29.2245,1.2087,1008.7500,0.0000,47.3028,167.4733,36.3423,13.6105
2/16/2016,13,731.7122,973.1529,64.7816,738.1080,743.4296,1026.9473,39.6300,28.5552,27.4342,1.6829,1007.2500,0.0000,46.7373,187.4567,33.7772,13.6993
2/16/2016,14,676.7242,961.7677,63.1641,681.2422,685.9397,1014.3451,38.8456,26.6500,33.0913,1.7229,1006.7500,0.0000,50.3510,206.4017,33.1108,13.7545
2/16/2016,15,561.9924,932.0008,59.3786,562.8277,567.6652,984.6149,36.6826,26.6920,33.6152,2.0010,1006.2500,0.0000,57.3630,222.3650,33.9105,13.7583
2/16/2016,16,401.2731,877.0472,53.5562,396.4617,401.4228,928.5614,33.3493,25.1973,36.4777,2.4717,1006.0000,0.0000,66.6915,235.1917,32.6787,13.7985
2/16/2016,17,206.9663,739.0241,43.1965,200.5394,205.8458,804.0160,28.6389,24.2595,36.3925,2.5564,1006.0000,0.0000,77.4498,245.6400,30.0723,13.7315
2/16/2016,18,25.8491,151.5826,12.2631,24.8200,26.1614,174.1176,10.9948,22.9040,36.8032,2.6908,1005.7500,0.0000,88.9783,254.5950,26.7255,13.1000
2/16/2016,19,0.0054,0.0000,0.0054,-0.0029,0.0049,0.0000,0.0049,21.2072,43.9783,2.9975,1005.5000,0.0000,101.3383,262.8250,22.9705,12.9995
2/16/2016,20,0.0077,0.0000,0.0077,0.0136,0.0070,0.0000,0.0070,19.0203,62.2870,1.7641,1006.0000,0.0000,113.7533,271.0750,20.3772,12.9642
2/16/2016,21,0.0162,0.0000,0.0162,0.0295,0.0146,0.0000,0.0146,18.0002,68.8178,0.9530,1006.2500,0.0000,126.1133,280.2700,18.5413,12.9362
2/16/2016,22,0.0216,0.0000,0.0216,0.0532,0.0195,0.0000,0.0195,17.4602,71.2733,1.2984,1006.2500,0.0000,138.0350,291.9217,17.3890,12.9167
2/16/2016,23,0.0278,0.0000,0.0278,0.0618,0.0250,0.0000,0.0250,15.6275,78.5178,0.7537,1006.5000,0.0000,148.7367,309.0517,16.1457,12.8957
2/17/2016,0,0.0487,0.0000,0.0487,0.1200,0.0438,0.0000,0.0438,14.8922,80.8933,1.1691,1006.5000,0.0000,156.2650,336.8217,14.6662,12.8747
2/17/2016,1,0.0634,0.0000,0.0634,0.0913,0.0571,0.0000,0.0571,14.7567,77.4657,1.1754,1007.0000,0.0000,157.2567,58.7615,13.9265,12.8545
2/17/2016,2,0.0765,0.0000,0.0765,0.1020,0.0689,0.0000,0.0689,14.6353,75.8635,0.8491,1006.5000,0.0000,151.0517,45.0142,13.7723,12.8345
2/17/2016,3,0.0502,0.0000,0.0502,0.1329,0.0452,0.0000,0.0452,13.1795,81.0755,1.0737,1006.5000,0.0000,140.8933,64.3160,12.7482,12.8130
2/17/2016,4,0.0657,0.0000,0.0657,0.1452,0.0591,0.0000,0.0591,14.0048,72.8138,1.5906,1006.7500,0.0000,129.1700,76.9682,12.2833,12.7898
2/17/2016,5,0.0695,0.0000,0.0695,0.1466,0.0626,0.0000,0.0626,14.1547,68.2153,1.7242,1006.5000,0.0000,116.8617,86.5850,12.6105,12.7668
2/17/2016,6,0.0711,0.0000,0.0711,0.1552,0.0640,0.0000,0.0640,13.8932,66.9788,1.5506,1006.0000,0.0000,104.4233,94.9617,12.7942,12.7468
2/17/2016,7,4.7169,3.6063,4.4693,5.4237,5.3591,7.7144,4.9474,12.7285,70.1900,0.9139,1007.0000,0.0000,91.9817,103.1067,12.0395,12.7200
2/17/2016,8,137.1925,563.1627,35.4145,141.3030,135.4189,615.5001,24.5627,16.6015,57.8250,1.1360,1007.0000,0.0000,80.2157,111.7900,13.8880,12.9610
2/17/2016,9,345.7549,770.5003,70.9137,348.1764,343.7384,817.9947,51.9814,20.5925,45.2522,0.6883,1007.7500,0.0000,69.1690,121.7583,20.8693,13.5395
2/17/2016,10,448.7457,371.0615,257.4319,450.1354,450.9916,408.6611,240.4150,22.0993,40.4655,2.1536,1007.5000,0.0000,59.3535,133.8833,25.4917,13.5727
2/17/2016,11,530.8581,227.3779,393.3235,533.2655,536.1153,264.9724,375.3900,23.2200,38.9115,2.8206,1007.0000,0.0000,51.5945,149.0350,27.7605,13.6487
2/17/2016,12,349.2497,52.4663,314.0765,349.9105,352.8390,64.3670,309.6800,22.9113,42.3845,2.8912,1007.0000,0.0000,46.9595,167.4067,27.5770,13.4372
2/17/2016,13,158.5651,0.0000,158.5651,157.7969,159.4834,0.5921,159.0749,19.1865,71.9887,3.5643,1006.7500,0.0000,46.3942,187.5367,24.0255,13.1407
2/17/2016,14,95.2178,0.0000,95.2178,94.2158,95.5734,0.6849,95.1334,17.9918,82.3837,2.0561,1006.7500,0.0000,50.0357,206.5950,20.7120,13.0522
2/17/2016,15,53.1649,0.0000,53.1649,52.5597,53.1734,0.5410,52.8848,18.1198,81.6747,1.2158,1005.7500,0.0042,57.0870,222.6150,19.0542,12.9852
2/17/2016,16,35.2600,0.0000,35.2600,34.6982,34.9967,0.4803,34.8017,16.7282,92.3317,2.4926,1006.7333,0.0127,66.4533,235.4667,17.8480,12.9378
2/17/2016,17,11.4953,0.0616,11.4842,11.1827,11.3709,1.1028,11.1408,16.3390,94.5683,0.5840,1006.7500,0.0339,77.2425,245.9300,16.8512,12.8853
2/17/2016,18,1.9954,2.1191,1.9134,1.9599,2.0165,7.3480,1.8222,16.1327,94.6067,0.3003,1007.7500,0.0381,88.7900,254.8900,16.3555,12.8455
2/17/2016,19,0.0417,0.0000,0.0417,0.0855,0.0376,0.0000,0.0376,14.8753,84.0377,0.4982,1008.2500,0.0466,101.1633,263.1350,15.1333,12.8000
2/17/2016,20,0.0549,0.0000,0.0549,0.1042,0.0494,0.0000,0.0494,14.5660,89.9483,1.0836,1008.5000,0.0466,113.5833,271.4100,14.1937,12.7555
2/17/2016,21,0.0595,0.0000,0.0595,0.1229,0.0536,0.0000,0.0536,13.6703,91.4667,2.0567,1008.0000,0.0635,125.9300,280.6383,13.8082,12.7283
2/17/2016,22,0.0703,0.0000,0.0703,0.1545,0.0633,0.0000,0.0633,13.6745,91.1183,1.4785,1008.2500,0.0000,137.8317,292.3483,13.3580,12.7160
2/17/2016,23,0.0827,0.0000,0.0827,0.1509,0.0744,0.0000,0.0744,13.3698,89.5167,1.7941,1007.7500,0.0000,148.4800,309.5117,13.3223,12.7075
2/18/2016,0,0.0811,0.0000,0.0811,0.1833,0.0731,0.0000,0.0731,13.6400,86.0000,0.5851,1008.7500,0.0000,155.9433,337.1350,13.5915,12.7000
2/18/2016,1,0.0765,0.0000,0.0765,0.0999,0.0689,0.0000,0.0689,13.4745,87.0917,0.7878,1007.7500,0.0000,156.9133,58.6265,13.6560,12.6968
2/18/2016,2,0.0139,0.0000,0.0139,-0.5950,0.0125,0.0000,0.0125,13.6467,87.1567,0.3170,1008.2500,0.0000,150.7583,44.6172,13.9122,12.6880
2/18/2016,3,0.0000,0.0000,0.0000,-0.7919,0.0000,0.0000,0.0000,13.6722,88.1550,1.2528,1008.5000,0.0000,140.6467,63.9125,13.9463,12.6813
2/18/2016,4,0.0031,0.0000,0.0031,-0.7495,0.0028,0.0000,0.0028,13.4887,90.8300,1.1444,1008.2500,0.0000,128.9650,76.6072,13.8260,12.6782
2/18/2016,5,0.0610,0.0000,0.0610,0.1567,0.0550,0.0000,0.0550,13.0937,94.6233,1.8895,1008.5000,0.0042,116.6600,86.2650,13.3072,12.6720
